Symbol,RSA_Down,RSA_Up,Q1,Q3
DRAXIN,-0.455468992,-1.505665295,0.067336241,0.261620878
DRC1,-0.455421913,-0.869301617,0.038606091,0.261676953
DRC7,-1.354831667,-3.8758142,0.643340077,4.942951746
DRD1,-0.951831811,-0.656052934,-0.371330882,0.035809635
DRD2,-0.796609099,-0.500084694,-0.789544884,0.008382134
DRD3,-0.442616646,-0.518377167,-0.685765677,0.78675925
DRD4,-0.480242782,-0.40803448,-0.627539066,0.232676166
DRD5,-0.87300959,-0.723756052,-0.096671919,0.371905278
DRG1,-3.171870889,-0.716101505,-2.468081599,-0.257439577
DRG2,-0.881189163,-0.420477182,-0.757198586,0.187465396
DRGX,-0.631612932,-0.584491289,-0.566724271,0.870760492
DROSHA,-3.249716777,-0.046300998,-2.757148407,-0.972815193
DRP2,-1.152236536,-0.128365013,-0.877328397,-0.150871246
DSC1,-0.804033287,-0.447947125,-0.276391288,0.057169555
DSC2,-0.84930162,-0.159244983,-1.069591665,0.084061609
DSC3,-0.160233982,-2.105449726,-0.206012394,2.187950868
DSCAM,-1.07885161,-0.164847838,-0.761573048,-0.191072463
DSCAML1,-0.824094482,-1.106926338,-0.185144051,0.153860405
DSCC1,-0.55795773,-1.540222528,-0.836398347,1.955511631
DSCR3,-0.887834623,-0.45603414,-0.266328584,-0.120119404
DSCR4,-0.26313243,-1.045568847,0.015109833,0.864050819
DSE,-1.364810222,-0.282422824,-0.508907843,-0.011696877
DSEL,-0.699282547,-0.352398711,-0.398021749,0.03418325
DSG1,-0.334283769,-1.736431345,-0.530992578,2.195510012
DSG2,-1.465331935,-1.946149794,0.081646382,1.405081163
DSG3,-1.049842415,-0.415678723,-0.809782261,-0.16153399
DSG4,-2.006302635,-0.370348796,-2.5456867,0.582553069
DSN1,-0.192437426,-2.630597959,1.092949399,1.2781003
DSP,-0.388848402,-0.827012048,-0.417382659,0.645180607
DSPP,-1.528747335,-0.06308961,-1.503498407,-0.489251987
DST,-0.255926563,-1.378862827,0.089596101,0.946024366
DSTN,-2.553753473,-1.196385195,-3.244904361,1.12282814
DSTYK,-0.877039565,-0.723429225,-0.540141517,0.410921893
DTD1,-1.119241184,-0.581187797,-0.13278687,0.726803721
DTD2,-0.824197177,-0.909387569,0.137652455,0.380031875
DTHD1,-0.402708808,-0.784350459,0.044604522,0.481811075
DTL,-0.350939928,-0.76248473,-0.533553912,0.721086984
DTNA,-2.073892659,-0.191414028,-1.387574285,-0.598097039
DTNB,-0.290669163,-1.242664614,-0.055183316,0.897434966
DTNBP1,-0.465107543,-1.8834839,0.716699788,1.315804714
DTWD1,-0.27379321,-1.003353928,0.157349595,1.34789004
DTWD2,-1.27080895,-0.401997464,-0.958337052,0.028197907
DTX1,-0.458332158,-0.593997403,-0.707782628,0.882061683
DTX2,-0.206133403,-2.011792362,0.257659966,0.657844728
DTX3,-1.549346559,-0.286265869,-0.501847781,-0.296683559
DTX3L,-0.662470625,-0.302671192,-0.474722786,0.158781563
DTX4,-0.378894675,-0.493705187,-0.224970439,0.658486775
DTYMK,-2.069227755,-0.17800102,-1.278143948,-0.811743519
DUOX1,-0.31057856,-0.978995112,0.187184183,0.731928977
DUOX2,-0.549847393,-0.378332951,-0.82621958,0.213863741
DUOXA1,-1.175281715,-2.979231681,-1.502011262,3.840340491
DUOXA2,-0.873331719,-0.355101931,-0.575079955,0.045811073
DUPD1,-1.021444857,-0.266626977,-1.110192703,-0.222629278
DUS1L,-0.601968522,-0.636435717,-0.18475035,0.107779612
DUS2,-1.287854968,-0.296326102,-1.154492234,-0.323992128
DUS3L,-0.588584226,-0.904714599,-0.168026366,0.687331016
DUS4L,-0.412391232,-0.591317302,-0.122627664,0.563769703
DUSP1,-1.397682787,-0.348572737,-0.908204308,-0.246686882
DUSP10,-0.474941196,-0.354107047,-0.729462093,0.478125648
DUSP11,-0.904217296,-0.815962769,-0.345469974,0.075698651
DUSP12,-0.127024028,-1.839678492,0.694212613,1.316433606
DUSP13,-0.488969359,-0.918614009,-0.328680439,0.28813142
DUSP14,-0.89805547,-0.516632178,-0.428029132,-0.134821442
DUSP15,-0.631668624,-1.536049892,0.34411056,0.41591699
DUSP16,-1.43874463,-0.230724427,-1.103301661,-0.476332161
DUSP18,-0.38892872,-0.702711053,-0.377497543,0.97041715
DUSP19,-0.365531688,-0.661763164,-0.378421459,0.376165549
DUSP2,-0.604268062,-0.529559743,-0.185592714,0.105250587
DUSP21,-0.9870042,-0.538550257,-0.175954101,0.172295848
DUSP22,-0.756059298,-0.284492873,-0.565859716,0.201192967
DUSP23,-1.276303055,-0.152099161,-1.414345271,-0.380828223
DUSP26,-0.354934275,-1.471644262,0.493714177,0.878123237
DUSP27,-0.792883798,-0.277854929,-1.116250714,0.111154194
DUSP28,-0.212464882,-1.208773115,-0.126557939,1.045172601
DUSP3,-1.433823884,-0.892245425,-0.286121177,-0.1899781
DUSP4,-2.484146137,-0.255364222,-1.392217551,-1.019452247
DUSP5,-0.848881677,-0.413100556,-0.525807934,0.199142491
DUSP6,-1.240925477,-0.54064953,-1.622719983,0.814334154
DUSP7,-1.23605258,-0.159345796,-0.985961717,0.140133623
DUSP8,-0.730106253,-0.827280293,-0.264790084,0.267329777
DUSP9,-0.257489482,-0.813466142,0.067365688,0.551973326
DUT,-0.367769022,-1.783856842,0.147760085,0.989325505
DUXA,-1.213288146,-0.664687535,-0.493750613,0.081856898
DVL1,-0.826822355,-0.892086458,0.125028789,0.871996816
DVL2,-1.497714944,-0.409391491,-0.73430256,-0.1061505
DVL3,-0.903471556,-0.699476469,-0.204268305,0.258203336
DXO,-1.764238001,-0.541073645,-2.240109366,0.30068502
DYDC1,-1.956476965,-0.486341414,-2.483675233,0.59886953
DYDC2,-0.680521923,-0.605350428,-0.109267794,0.319723422
DYM,-0.251898711,-0.846565295,0.092564244,1.171990024
DYNAP,-0.234386289,-0.770304842,-0.3586732,0.623738485
DYNC1H1,-0.7676569,-0.494591741,-1.085780685,0.755863719
DYNC1I1,-1.032437972,-0.363623902,-1.390716348,0.571240764
DYNC1I2,-1.485302067,-0.121741331,-0.967351462,-0.502840365
DYNC1LI1,-0.442069481,-0.49905482,-0.685050149,0.681237336
DYNC1LI2,-0.25705992,-1.664095196,0.599244097,0.853165312
DYNC2H1,-0.232339892,-1.797319074,0.345235161,1.234623294
DYNC2LI1,-0.474676509,-0.424631151,-0.729043775,0.453178527
DYNLL1,-0.365730704,-2.265965333,0.365707417,1.873910652
DYNLL2,-1.011307758,-0.798977885,-0.282704809,-0.057640503
DYNLRB1,-3.215660396,-0.548162219,-2.449259388,-0.440618419
DYNLRB2,-1.086835647,-1.418191514,-0.548196889,-0.264730846
DYNLT1,-0.493462335,-0.282737554,-0.595357263,0.374681266
DYNLT3,-0.965681194,-0.605048583,-0.691740826,0.140140614
DYRK1A,-1.762316371,-0.617897747,-1.623208155,-0.653034225
DYRK1B,-1.104432229,-0.286710038,-1.102847308,0.031402697
DYRK2,-0.276593506,-0.809424851,-0.436616856,0.811574335
DYRK3,-0.59745466,-0.704519619,-0.317891994,0.400747978
DYRK4,-0.47126442,-0.71228178,-0.012916275,0.266136513
DYSF,-1.499861251,-0.192616571,-1.400499886,-0.013057915
DYTN,-0.389152849,-0.773091237,-0.429529092,0.541871965
DYX1C1,-1.117229415,-0.311790116,-0.710836524,-0.285194015
DZANK1,-1.342617822,-0.417381104,-0.672011448,-0.016113174
DZIP1,-0.648620439,-0.574166564,-0.220113837,0.493535084
DZIP1L,-0.483168684,-0.756158826,-0.263585499,0.548187559
DZIP3,-0.200202961,-0.91911462,-0.019562457,0.672082111
E2F1,-1.554659354,-0.142961385,-0.829429334,-0.267794201
E2F2,-0.584789989,-0.747122039,0.014952541,0.607071245
E2F3,-0.403037817,-1.048961274,0.233582053,0.767931487
E2F4,-0.643133575,-0.625037214,-0.29481134,0.456368223
E2F5,-0.547422686,-0.988174538,0.193337098,0.639494975
E2F6,-1.64887523,-0.453818125,-0.457183848,-0.087386898
E2F7,-2.401850579,-0.479748282,-0.560169924,-0.482394727
E2F8,-0.505223235,-0.571331047,-0.213472174,0.587391835
E4F1,-0.594387891,-0.411032345,-0.486365084,0.115010983
EAF1,-0.730020552,-0.782439944,-0.135116259,1.074532396
EAF2,-1.4141447,-0.118845027,-1.437574119,-0.463225779
EAPP,-1.115292063,-0.804163411,-1.483635444,0.421446715
EARS2,-1.509520676,-0.522321942,-1.927431292,-0.034756641
EBAG9,-0.518362333,-0.961486149,-0.757935024,1.087035574
EBF1,-0.230606811,-1.069474543,-0.351669991,1.421899501
EBF2,-0.600687945,-0.43004546,-0.297592444,0.231655065
EBF3,-0.230490023,-1.185979069,0.139121743,1.023886259
EBF4,-0.80623445,-0.530629875,-0.40445633,-0.065969692
EBI3,-0.977247941,-0.186879529,-1.249632662,0.260699703
EBLN1,-1.448617404,-0.553881364,-0.709431321,-0.482259406
EBLN2,-0.657918192,-0.455026088,-0.750620833,0.703837885
EBNA1BP2,-2.670004122,-0.620478817,-2.944967628,-1.11353098
EBP,-0.780403376,-0.220304935,-0.923999928,0.098032542
EBPL,-0.79056871,-0.859746091,-0.011227751,0.358137958
ECD,-0.497851651,-2.336021994,0.222702448,1.817262321
ECE1,-0.906867868,-0.447877152,-0.27649922,0.567740524
ECE2,-0.450651986,-0.490071733,-0.316138012,0.749382983
ECEL1,-0.731624069,-0.704579368,-0.675812296,0.441222907
ECH1,-0.598551367,-0.474537429,-0.885899112,0.297141058
ECHDC1,-0.141143731,-1.106433518,0.273068361,0.998619801
ECHDC2,-1.350163224,-0.250417033,-1.011284401,-0.319342052
ECHDC3,-0.394787881,-2.120286496,-0.34101894,1.315824892
ECHS1,-0.459367183,-2.103121809,0.458651143,0.863783518
ECI1,-0.742496628,-1.848492966,0.177543909,2.329568272
ECI2,-1.912523812,-0.541460278,-2.426218658,0.81584858
ECM1,-0.055005807,-1.740672205,0.451986237,1.450493016
ECM2,-0.548326951,-1.098054119,0.108415548,0.578687444
ECSIT,-0.19134868,-1.692347579,0.436318733,0.694374098
ECT2,-0.755904045,-0.707776974,-0.480390273,-0.024200934
ECT2L,-0.280198552,-0.530228944,-0.440832138,0.802131586
EDA,-0.849915579,-0.283425168,-0.593655393,0.395605062
EDA2R,-0.39614045,-1.103310392,0.271034816,0.580064891
EDAR,-1.014529737,-1.425849456,0.468512722,1.420300481
EDARADD,-0.882490276,-0.662652773,-0.430695771,-0.122999226
EDC3,-1.194013902,-0.497434461,-0.597879223,-0.330894416
EDC4,-2.388793827,-0.398559072,-0.922903485,-0.474431324
EDDM3A,-1.413822441,-0.557747904,-1.40447662,-0.46294514
EDDM3B,-0.891089192,-0.202655492,-1.228687953,-0.111067983
EDEM1,-0.397921957,-1.124485832,0.177488183,0.985013589
EDEM2,-1.707255593,-0.058958735,-1.832937369,-0.623860607
EDEM3,-0.68472759,-1.019471624,-0.989184493,0.383650192
EDF1,-0.757471693,-0.245627195,-0.711585016,-0.000511988
EDIL3,-0.436052766,-0.857974692,0.100238047,0.667298347
EDN1,-0.643480036,-1.331184878,0.410706284,0.451881745
EDN2,-0.223556442,-0.939270392,-0.25758416,1.07356576
EDN3,-0.554155408,-0.5339527,-0.398068859,0.767911883
EDNRA,-0.29685253,-0.717288602,-0.470378422,1.025064147
EDNRB,-1.086589617,-0.53990175,-0.358146831,0.1995468
EDRF1,-0.386913444,-0.99986286,0.201374126,0.346679398
EEA1,-1.479955522,-0.246697262,-0.818412822,-0.070253007
EED,-1.069237291,-1.010748134,-0.223265805,0.151083763
EEF1A1,-0.660746914,-0.484081154,-0.328746277,0.508292072
EEF1A2,-0.716324825,-0.515147106,-0.789286375,0.008080309
EEF1B2,-1.364662119,-0.070826532,-1.210828564,-0.294147581
EEF1D,-0.369785782,-1.91551376,-0.226203914,2.410883916
EEF1E1,-1.028616131,-0.133511949,-1.123293956,-0.025788227
EEF1G,-0.754334881,-0.445966846,-0.278783088,0.329875529
EEF2,-0.701643107,-0.866996074,-0.02656339,0.098149873
EEF2K,-0.982448896,-0.653899638,-0.335356344,-0.196048792
EEF2KMT,-2.349884157,-0.733773038,-1.065225029,0.44050692
EEFSEC,-0.888821864,-0.80155104,-0.263314408,0.408189134
EEPD1,-0.483285716,-0.686489714,-0.361188204,0.318393359
EFCAB1,-1.033736417,-1.198433159,-0.071853329,0.164328867
EFCAB11,-0.620572869,-0.594937231,-0.119414955,0.091731523
EFCAB12,-0.294065197,-0.976036401,-0.136876818,0.487629723
EFCAB13,-0.1933845,-1.769224137,0.655279064,0.962534631
EFCAB14,-0.967582925,-0.33916075,-1.314675026,0.337713245
EFCAB2,-0.454774803,-0.50904942,-0.282828783,0.774847347
EFCAB3,-0.29711538,-0.674710149,-0.087087905,0.482495148
EFCAB5,-0.876277212,-0.234634877,-0.879896138,0.19375174
EFCAB6,-0.365177072,-0.50689753,-0.395210768,0.413196445
EFCAB7,-0.204189847,-0.753763585,0.009850773,0.690466331
EFCAB8,-1.082160808,-0.507026894,-0.710968167,-0.261671173
EFCAB9,-0.74098393,-1.069084008,-0.12924805,0.287050001
EFCC1,-0.797217227,-0.623507359,-0.543562246,-0.058711549
EFEMP1,-0.814310008,-0.624849827,-0.61305352,-0.072296522
EFEMP2,-1.053543834,-0.23855848,-0.590631582,0.088143869
EFHB,-0.584491289,-0.41548813,-0.867749408,0.160433614
EFHC1,-0.315332571,-0.761496892,0.026023758,0.453536719
EFHC2,-0.503726266,-0.751717711,-0.381808282,0.803095477
EFHD1,-0.76247154,-1.110048008,-0.146444846,0.484437335
EFHD2,-0.551253322,-0.428176898,-0.299185388,0.652553823
EFNA1,-0.605851751,-0.442159613,-0.283387599,0.376833063
EFNA2,-0.981255759,-0.819047161,0.071908813,0.312537401
EFNA3,-0.46002009,-0.445287423,-0.500385286,0.42438582
EFNA4,-0.412193008,-0.65091493,-0.067766938,0.889000253
EFNA5,-0.438554859,-0.670420547,-0.512451505,0.70330687
EFNB1,-0.386051208,-0.782049167,-0.394997764,0.347510813
EFNB2,-0.152124281,-1.271232994,-0.07952492,1.051734818
EFNB3,-1.551450977,-0.212996873,-0.643150779,-0.524650959
EFR3A,-0.355458349,-1.031324926,-0.253738003,0.761044149
EFR3B,-1.093864108,-0.349122783,-0.865264517,-0.014558204
EFS,-0.524496996,-0.452004519,-0.483330677,0.338085556
EFTUD1,-0.091246527,-1.332557665,0.314381674,1.334025695
EFTUD2,-1.306470346,-0.940200831,-1.611957831,1.278436096
EGF,-1.24191547,-0.564710956,-0.985586785,0.845117862
EGFL6,-0.591865776,-0.363454248,-0.877256922,0.55423771
EGFL7,-0.38744445,-0.791883661,-0.221927056,0.805756503
EGFL8,-0.324888723,-0.936997562,0.00362111,0.438840936
EGFLAM,-0.809188873,-0.819000056,-0.28969212,-0.067825605
EGFR,-0.841991035,-0.563362667,-0.288446263,-0.093928302
EGLN1,-0.113656203,-2.361023401,0.956754069,1.287275235
EGLN2,-0.408514991,-2.095854409,0.513592033,0.658903446
EGLN3,-0.466584803,-0.974237658,0.184129885,0.467332725
EGR1,-0.741031856,-0.691507636,-0.413577224,-0.012094205
EGR2,-1.165918216,-0.231906315,-1.540782502,0.351078216
EGR3,-1.100813075,-0.594580125,-0.119708758,0.233550394
EGR4,-1.178224596,-0.365523001,-0.835482915,-0.320905353
EHBP1,-0.921159164,-0.271927279,-0.757242449,0.014122359
EHBP1L1,-3.315535016,-1.218628524,-2.715608629,0.38698781
EHD1,-1.124375085,-0.141537485,-0.833438049,-0.132936028
EHD2,-0.454453236,-0.778898081,-0.060349588,0.639035812
EHD3,-1.507165093,-0.801788195,-0.464303589,-0.123079929
EHD4,-0.550248181,-0.859846016,-0.757629632,1.171397801
EHF,-0.538662212,-0.424724821,-0.303617001,0.560972618
EHHADH,-0.047042813,-1.721221794,0.498579921,2.176147741
EHMT1,-0.238446909,-0.840677525,0.088626684,0.653197347
EHMT2,-0.462176014,-1.013572078,0.210658716,0.737254332
EID1,-1.48734901,-0.850368683,-1.900272563,1.176388742
EID2,-1.042500592,-0.567979337,-0.145868568,0.146997772
EID2B,-1.64682563,-0.502919781,-1.787978751,0.766599206
EID3,-0.873920061,-0.601151258,-0.127833715,0.25230223
EIF1,-1.188087199,-1.419930802,-0.038996079,1.231933892
EIF1AD,-0.612548951,-0.693441981,-0.02888525,0.265707401
EIF1AX,-0.827828861,-0.721208104,-0.163070671,0.406250719
EIF1AY,-0.768141518,-0.458190373,-0.855598929,0.708550721
EIF1B,-0.093756102,-2.168284295,-0.013282769,2.72669243
EIF2A,-0.187733782,-1.142940792,-0.198812449,0.781215426
EIF2AK1,-0.813883484,-0.647704998,-0.636782968,0.180533614
EIF2AK2,-0.493579923,-1.411461452,0.460126012,0.834628452
EIF2AK3,-0.178625614,-1.560421879,0.544138133,0.724992476
EIF2AK4,-0.339790893,-1.389136745,-0.315210993,1.067354895
EIF2B1,-0.939073159,-1.139405393,-0.712106462,-0.164595386
EIF2B2,-1.893837372,-0.370660568,-0.380107252,0.343529905
EIF2B3,-0.285265735,-0.956850518,-0.289602735,0.50236863
EIF2B4,-1.834231292,-0.093781967,-1.749345424,-0.256463765
EIF2B5,-2.071097518,-0.41118202,-2.624347729,-0.337282602
EIF2D,-1.965133308,-0.126626759,-1.310859988,-0.757180335
EIF2S1,-0.947845979,-0.712996644,-0.540209394,-0.170631052
EIF2S2,-0.327392221,-1.694487422,-0.519875703,2.144188377
EIF2S3,-0.6876637,-1.027822241,-0.5928183,1.374985221
EIF3A,-1.815165177,-0.323284148,-0.940227928,-0.680493964
EIF3B,-1.047241843,-0.284759882,-0.623164703,-0.239371102
EIF3C,-0.954156573,-0.313915249,-0.456253042,-0.055507984
EIF3CL,-0.954156573,-0.313915249,-0.456253042,-0.055507984
EIF3D,-1.437378829,-1.269973615,-1.068402533,-0.475901555
EIF3E,-0.688049947,-0.438462377,-0.287988167,0.137454344
EIF3F,-1.05359889,-0.4992659,-0.695754036,-0.243437175
EIF3G,-0.232678771,-1.298386831,2.53E-05,1.027409016
EIF3H,-5.266174641,-0.035275485,-2.343901984,-1.644971165
EIF3I,-1.785649601,-0.327509888,-1.904684135,-0.618329747
EIF3J,-1.870890596,-0.122013832,-1.370507227,-0.709749068
EIF3K,-0.208387871,-1.218868431,0.342890576,1.143870866
EIF3L,-1.418827863,-0.382791742,-0.677280499,-0.265325583
EIF3M,-1.060241054,-0.226717011,-1.263690546,0.01722747
EIF4A1,-2.282780318,-0.221860784,-1.2084638,-0.450221684
EIF4A2,-0.301755592,-1.69679423,0.473760257,0.647052724
EIF4A3,-1.369909744,-0.259539553,-1.155107786,-0.064127104
EIF4B,-1.316738108,-0.446470137,-0.918044265,-0.297686643
EIF4E,-0.797354303,-0.310817004,-0.722346413,0.087304023
EIF4E1B,-0.174201994,-1.572848693,-0.053479165,1.993768109
EIF4E2,-0.247064633,-1.201485638,-0.126206131,1.238611742
EIF4E3,-0.696901331,-1.513404102,-0.909352174,1.92358919
EIF4EBP1,-1.296739128,-0.327270481,-1.469487123,-0.393388244
EIF4EBP2,-0.226689566,-1.518379298,0.52080798,1.247686802
EIF4EBP3,-0.567282191,-0.8775279,-0.488656332,1.204238511
EIF4ENIF1,-1.101410134,-2.056411567,-0.487326182,2.582961964
EIF4G1,-0.324237709,-1.475060511,0.495649119,0.778057754
EIF4G2,-7.271684846,-0.00128852,-4.175354029,-2.59230839
EIF4G3,-0.27267067,-1.562446194,0.545306016,0.788896517
EIF4H,-1.20612068,-0.429449457,-0.846773175,-0.150379611
EIF5,-0.733442145,-0.559742803,-1.044979402,0.838936532
EIF5A,-0.405165532,-0.800150241,-0.386395746,0.322252329
EIF5A2,-1.334327011,-0.296916774,-0.792555742,-0.415854664
EIF5AL1,-0.215209014,-1.700752707,-0.185336483,2.149614698
EIF5B,-1.124229934,-0.339051548,-0.847832294,0.148604625
EIF6,-2.587393122,-0.832312886,0.082076932,0.497958622
ELAC1,-0.387795533,-1.298452829,0.097592636,1.305269491
ELAC2,-1.400582396,-0.19935777,-0.674212333,-0.247607477
ELANE,-1.726466089,-0.114583856,-1.411878212,-0.172906023
ELAVL1,-2.142291756,-0.147306535,-1.693093752,-0.722222349
ELAVL2,-0.475206034,-0.617640154,-0.729745454,0.910102963
ELAVL3,-2.235131436,-0.119884282,-1.413552588,-0.89542037
ELAVL4,-2.040659942,-0.089311427,-1.8046967,-0.575709123
ELF1,-0.134610899,-2.278789855,0.421788085,1.655774773
ELF2,-1.512266463,-0.205528212,-1.143068307,-0.518519841
ELF3,-0.533103672,-0.680199405,-0.158490843,0.445424561
ELF4,-0.437627947,-1.400779251,0.454009112,0.72484877
ELF5,-1.352026259,-0.269353925,-1.309143287,-0.373884901
ELFN1,-0.438659593,-0.93017668,0.153450054,0.908328796
ELFN2,-0.44070833,-0.765855656,0.029015344,0.483168363
ELK1,-0.780715103,-0.535072021,-0.414422071,0.169281381
ELK3,-1.143631347,-0.366786366,-1.513819538,0.200509972
ELK4,-1.627725456,-0.252857536,-1.432977183,0.391336075
ELL,-2.148847363,-1.027834286,-0.774483048,1.057903791
ELL2,-0.890030938,-0.531652096,-1.227591692,0.803789862
ELL3,-0.74794352,-0.612609182,-0.83571818,0.904566819
ELMO1,-1.016799721,-0.421355461,-0.307007283,0.150094679
ELMO2,-0.317906557,-1.232250763,-0.504380374,1.595218996
ELMO3,-0.509216953,-0.656953176,-0.099972934,0.490341772
ELMOD1,-0.625123053,-0.345989384,-0.495063085,0.087603007
ELMOD2,-0.879910992,-0.700621586,-1.21511876,0.015889173
ELMOD3,-0.03696989,-2.062673193,0.526274277,2.590905622
ELMSAN1,-0.318804,-0.817029442,-0.170796794,0.934963482
ELN,-0.338912511,-0.962604759,-0.163230089,0.957131748
ELOF1,-3.124458426,-0.652695241,-3.411111608,0.315737768
ELOVL1,-1.427894049,-0.174900215,-0.743601051,-0.123788842
ELOVL2,-0.447084532,-0.818892546,-0.308347296,0.272224011
ELOVL3,-0.294423682,-0.639795153,-0.163851928,0.716931611
ELOVL4,-0.813251839,-0.567159974,-0.537792584,0.848965904
ELOVL5,-0.839227473,-0.551028087,-1.07478459,-0.09186772
ELOVL6,-0.525683342,-0.550496897,-0.640880814,0.503182567
ELOVL7,-0.882644266,-0.38181753,-1.018682552,0.383442912
ELP2,-0.347911657,-0.590058931,-0.318720528,0.785876686
ELP3,-0.995614186,-0.647957495,-0.599753694,-0.20467908
ELP4,-3.742858332,-1.017442563,-2.627217007,-1.661301883
ELP5,-2.755007582,-0.01575047,-2.851245728,-0.482003101
ELP6,-2.850075211,-0.73366529,-1.649575816,-1.202569172
ELSPBP1,-0.145786586,-2.269869265,0.913638235,1.431490041
EMB,-0.992915888,-1.018895557,-0.156028979,0.243290055
EMC1,-0.321456578,-1.258527296,-0.510376239,1.022589921
EMC10,-0.052901581,-3.48121198,0.334004599,2.917500174
EMC2,-0.627724873,-0.788143199,-0.354482046,0.288321562
EMC3,-0.208500411,-1.207566582,-0.310272666,0.962362949
EMC4,-0.054868823,-1.737229515,0.149868199,2.195684792
EMC6,-1.18468928,-0.3224431,-1.560944074,0.310867574
EMC7,-1.342238751,-0.877250387,-0.330476734,0.986396757
EMC8,-0.237251727,-1.011416388,0.153632834,0.590639848
EMC9,-0.896344053,-1.141007241,-1.23545378,1.499416292
EMCN,-2.058334406,-0.049006256,-1.495381427,-0.209902129
EMD,-0.248613519,-0.795495441,0.003550522,0.9144372
EME1,-2.712219439,-0.204745139,-2.466564064,0.298481181
EME2,-2.441685423,-0.583307548,-1.827129214,-0.997532914
EMG1,-1.439510054,-0.147093726,-0.815634144,-0.47670919
EMID1,-1.278829513,-0.940954458,-1.061941373,0.761777798
EMILIN1,-1.060483654,-0.173912023,-0.799542861,-0.247700422
EMILIN2,-0.593220776,-0.61518111,-0.807842522,0.24040295
EMILIN3,-0.459635927,-0.735468993,-0.304238599,1.046902792
EML1,-1.116814004,-0.72774731,-0.535385626,-0.199273668
EML2,-0.559151034,-0.757253928,-0.202961034,0.149922216
EML2-AS1,-0.164796687,-1.190709304,0.034292522,0.952024333
EML3,-0.418090374,-0.580862802,-0.133283469,0.306375758
