id,num,pos|score,pos|p-value,pos|fdr,pos|rank,pos|goodsgrna
ZC3H12B,4,0.28076,0.28043,1,5015,0
COX7A2,4,0.28088,0.28055,1,5016,0
ZMYND15,4,0.281,0.28068,1,5017,0
FAM13C,4,0.28109,0.28076,1,5018,0
ZC3H15,4,0.28113,0.28081,1,5019,0
DCAF8L1,4,0.28117,0.28085,1,5020,0
SLC2A14,4,0.28121,0.28089,1,5021,0
GUCY2D,4,0.28125,0.28094,1,5022,0
BTLA,4,0.28129,0.28098,1,5023,0
FLT3LG,4,0.28133,0.28102,1,5024,0
HSPG2,4,0.28137,0.28106,1,5025,0
TMCO1,4,0.28149,0.28117,1,5026,0
TIMM22,4,0.28162,0.2813,1,5027,0
TBPL2,4,0.28168,0.28136,1,5028,0
XXYLT1,4,0.28168,0.28136,1,5029,0
PTPN3,4,0.28174,0.28143,1,5030,0
ERMP1,4,0.28182,0.28151,1,5031,0
DNAJA2,4,0.28186,0.28155,1,5032,0
SKAP2,4,0.2819,0.28159,1,5033,0
CHRNA5,4,0.28194,0.28164,1,5034,0
LRRC8D,4,0.28198,0.28167,1,5035,0
C17orf104,4,0.28203,0.28172,1,5036,0
TYRO3,4,0.28207,0.28177,1,5037,0
PLAG1,4,0.28211,0.2818,1,5038,0
SLC14A1,4,0.28215,0.28185,1,5039,0
LRRC73,4,0.28219,0.28188,1,5040,0
DHRS7B,4,0.28227,0.28197,1,5041,0
IRAK2,4,0.28235,0.28204,1,5042,0
ZNF322,4,0.28239,0.2821,1,5043,0
EMC10,4,0.28243,0.28214,1,5044,0
PBXIP1,4,0.28247,0.28218,1,5045,0
MKI67,4,0.28256,0.28227,1,5046,0
SMCR8,4,0.2826,0.28231,1,5047,0
TTC5,4,0.28264,0.28235,1,5048,0
LRAT,4,0.28272,0.28243,1,5049,0
KRTAP4-11,4,0.28276,0.28247,1,5050,0
SLC39A2,4,0.2828,0.2825,1,5051,0
LOC81691,4,0.28284,0.28255,1,5052,0
NSMCE2,4,0.28305,0.28275,1,5053,0
KSR1,4,0.28313,0.28283,1,5054,0
NT5C,4,0.28317,0.28287,1,5055,0
PHOSPHO1,4,0.28321,0.28291,1,5056,0
LRCH2,4,0.28325,0.28295,1,5057,0
HSD17B1,4,0.28329,0.28299,1,5058,0
ASIC5,4,0.28333,0.28303,1,5059,0
INTU,4,0.28337,0.28307,1,5060,0
ACAP1,4,0.28341,0.28311,1,5061,0
GSS,4,0.28345,0.28315,1,5062,0
ARID1B,4,0.28349,0.28318,1,5063,0
HSF2,4,0.28353,0.28322,1,5064,0
LRP3,4,0.28362,0.28331,1,5065,0
CD33,4,0.2837,0.2834,1,5066,0
SLC7A6,4,0.28378,0.28349,1,5067,0
LMAN2,4,0.28382,0.28352,1,5068,0
PSMC3IP,4,0.28386,0.28357,1,5069,0
SERAC1,4,0.2839,0.2836,1,5070,0
NOX1,4,0.28394,0.28365,1,5071,0
HERC4,4,0.28398,0.28369,1,5072,0
CLDN22,4,0.28406,0.28377,1,5073,0
TAGLN3,4,0.2841,0.28381,1,5074,0
GPATCH1,4,0.28415,0.28385,1,5075,0
GPX1,4,0.28419,0.28389,1,5076,0
LPXN,4,0.28427,0.28396,1,5077,0
ZNF480,4,0.28431,0.284,1,5078,0
ALB,4,0.28435,0.28404,1,5079,0
SMIM21,4,0.28439,0.28409,1,5080,0
JAGN1,4,0.28443,0.28412,1,5081,0
LOC100133267,4,0.28455,0.28425,1,5082,0
MGAT1,4,0.28459,0.28429,1,5083,0
OR2AT4,4,0.28467,0.28437,1,5085,0
PHB2,4,0.28467,0.28437,1,5084,0
C6orf62,4,0.2848,0.28449,1,5086,0
BRAF,4,0.28488,0.28456,1,5087,0
FAM214B,4,0.28494,0.28462,1,5089,0
ZNF75A,4,0.28494,0.28462,1,5088,0
CATSPERB,4,0.285,0.28469,1,5090,0
USP49,4,0.28504,0.28473,1,5091,0
TRIM15,4,0.28508,0.28477,1,5092,0
SGSH,4,0.28512,0.28481,1,5093,0
SIX6,4,0.28516,0.28486,1,5094,0
AKR1B10,4,0.2852,0.2849,1,5095,0
HFE2,4,0.28524,0.28494,1,5096,0
BAZ2B,4,0.28529,0.28498,1,5097,0
RBM43,4,0.28533,0.28502,1,5098,0
SPRY4,4,0.28537,0.28506,1,5099,0
EXT1,4,0.28541,0.28511,1,5100,0
IFNA7,4,0.28545,0.28515,1,5101,0
SMAGP,4,0.28549,0.28518,1,5102,0
PPARG,4,0.28553,0.28522,1,5103,0
EVC,4,0.28557,0.28526,1,5104,0
KLHL6,4,0.28561,0.28531,1,5105,0
FAM78B,4,0.28565,0.28535,1,5106,0
C7orf50,4,0.28571,0.28541,1,5107,0
RNF24,4,0.28577,0.28548,1,5108,0
PRSS2,4,0.28581,0.28553,1,5109,0
TM2D1,4,0.28585,0.28557,1,5110,0
CAD,4,0.28594,0.28565,1,5111,0
MYH13,4,0.28598,0.28569,1,5112,0
SLC30A2,4,0.28602,0.28574,1,5113,0
PHLDB3,4,0.28606,0.28578,1,5114,0
KLHL30,4,0.2861,0.28582,1,5115,0
WNT1,4,0.28618,0.28591,1,5116,0
EXOC3L1,4,0.28626,0.28599,1,5117,0
B3GALT5,4,0.28634,0.28607,1,5118,0
AIM2,4,0.28638,0.28611,1,5119,0
AKAP12,4,0.2865,0.28624,1,5120,0
RTN4IP1,4,0.28655,0.28629,1,5121,0
DUSP16,4,0.28659,0.28632,1,5122,0
MASTL,4,0.28663,0.28635,1,5123,0
MTPN,4,0.28667,0.28638,1,5124,0
ZNF211,4,0.28675,0.28647,1,5125,0
ASPSCR1,4,0.28681,0.28653,1,5127,0
LIMCH1,4,0.28681,0.28653,1,5126,0
PCDH20,4,0.28687,0.28658,1,5128,0
CDK5R1,4,0.28691,0.28664,1,5129,0
C10orf88,4,0.28695,0.28668,1,5130,0
NCOA2,4,0.28699,0.28672,1,5131,0
ACSM1,4,0.28711,0.28684,1,5132,0
HINT3,4,0.28717,0.2869,1,5134,0
TAF5,4,0.28717,0.2869,1,5133,0
GDNF-AS1,4,0.28724,0.28695,1,5135,0
EPM2AIP1,4,0.28728,0.287,1,5136,0
INPP4A,4,0.28732,0.28704,1,5137,0
GIPC2,4,0.28736,0.28708,1,5138,0
GEMIN5,4,0.2874,0.28712,1,5139,0
DNAH10,4,0.28746,0.28719,1,5140,0
AHSA1,4,0.28752,0.28726,1,5141,0
PLA2G4B,4,0.28756,0.2873,1,5142,0
FLAD1,4,0.2876,0.28734,1,5143,0
DARS2,4,0.28764,0.28738,1,5144,0
UNC45B,4,0.28768,0.28742,1,5145,0
UBTFL1,4,0.28772,0.28746,1,5146,0
VRK2,4,0.28776,0.2875,1,5147,0
TSKU,4,0.2878,0.28755,1,5148,0
CUL9,4,0.28784,0.28759,1,5149,0
FAM171A1,4,0.28788,0.28763,1,5150,0
WNT5A,4,0.28793,0.28767,1,5151,0
TTC9B,4,0.28797,0.28771,1,5152,0
APBA1,4,0.28805,0.28779,1,5153,0
WFS1,4,0.28809,0.28783,1,5154,0
A4GNT,4,0.28813,0.28788,1,5155,0
KDM6A,4,0.28817,0.28792,1,5156,0
CCDC138,4,0.28821,0.28795,1,5157,0
GULP1,4,0.28825,0.28799,1,5158,0
EIF4H,4,0.28829,0.28803,1,5159,0
OR10S1,4,0.28833,0.28807,1,5160,0
C6orf141,4,0.28837,0.28811,1,5161,0
CPLX1,4,0.28841,0.28815,1,5162,0
ZBTB24,4,0.28849,0.28822,1,5163,0
DNAJC19,4,0.28857,0.28831,1,5164,0
TMEM57,4,0.28866,0.28839,1,5165,0
CACNG4,4,0.2887,0.28844,1,5166,0
ADAP1,4,0.28878,0.28852,1,5167,0
CCM2L,4,0.28888,0.28863,1,5169,0
SMO,4,0.28888,0.28863,1,5168,0
STAT3,4,0.28894,0.2887,1,5170,0
RAPGEF6,4,0.28898,0.28874,1,5171,0
NFIB,4,0.28902,0.28878,1,5172,0
LRRC8B,4,0.2891,0.28887,1,5173,0
KLHL31,4,0.28914,0.28891,1,5174,0
RAD54B,4,0.28918,0.28895,1,5175,0
KCNK1,4,0.28922,0.28899,1,5176,0
C22orf34,4,0.28926,0.28903,1,5177,0
ZNF841,4,0.28934,0.28911,1,5178,0
C1GALT1C1,4,0.28938,0.28915,1,5179,0
POLB,4,0.28943,0.28918,1,5180,0
RAD51AP1,4,0.28951,0.28926,1,5181,0
ERAS,4,0.28963,0.28938,1,5182,0
CYP27A1,4,0.28967,0.28942,1,5183,0
RIPK4,4,0.28971,0.28945,1,5184,0
APLP2,4,0.28975,0.28949,1,5185,0
TMED6,4,0.28979,0.28953,1,5186,0
HAND2,4,0.28983,0.28956,1,5187,0
OR10P1,4,0.28991,0.28965,1,5188,0
CXCR3,4,0.28995,0.28969,1,5189,0
ANXA5,4,0.28999,0.28972,1,5190,0
GPR68,4,0.29015,0.28988,1,5191,0
ZBED6,4,0.29019,0.28992,1,5192,0
UBE2D2,4,0.29023,0.28997,1,5193,0
RGPD8,4,0.29032,0.29005,1,5194,0
FMNL2,4,0.29036,0.29009,1,5195,0
ABR,4,0.2904,0.29013,1,5196,0
CCBL1,4,0.29044,0.29017,1,5197,0
HOXD3,4,0.29052,0.29026,1,5198,0
PAPOLG,4,0.29056,0.2903,1,5199,0
CPNE1,4,0.2906,0.29034,1,5200,0
ANKRD33B,4,0.29072,0.29046,1,5201,0
TBC1D30,4,0.29076,0.2905,1,5202,0
SLMAP,4,0.29084,0.29058,1,5203,0
KIR2DS4,4,0.29088,0.29063,1,5204,0
PTGDR,4,0.29096,0.29072,1,5205,0
PDE8A,4,0.291,0.29077,1,5206,0
HSD17B7,4,0.29104,0.29081,1,5207,0
NLRC3,4,0.29112,0.29089,1,5208,0
PYGL,4,0.29116,0.29093,1,5209,0
KLHL33,4,0.29125,0.29101,1,5210,0
RAD9B,4,0.29129,0.29106,1,5211,0
TMEM39A,4,0.29137,0.29114,1,5212,0
MEI4,4,0.29141,0.29118,1,5213,0
TRIO,4,0.29147,0.29124,1,5214,0
YIPF5,4,0.29153,0.29129,1,5215,0
SARDH,4,0.29157,0.29133,1,5216,0
TAS2R5,4,0.29161,0.29137,1,5217,0
RNF167,4,0.29165,0.29141,1,5218,0
KCNJ4,4,0.29169,0.29145,1,5219,0
BPIFB3,4,0.29173,0.29149,1,5220,0
MYH1,4,0.29177,0.29154,1,5221,0
NKG7,4,0.29181,0.29158,1,5222,0
KLHL15,4,0.29187,0.29163,1,5223,0
C1orf216,4,0.29197,0.29172,1,5224,0
DLG4,4,0.29201,0.29176,1,5225,0
RCBTB2,4,0.29211,0.29185,1,5227,0
G6PC2,4,0.29211,0.29185,1,5226,0
CD164L2,4,0.29222,0.29196,1,5228,0
FUT6,4,0.29226,0.29201,1,5229,0
NOC3L,4,0.2923,0.29205,1,5230,0
CHRNA4,4,0.29234,0.29209,1,5231,0
PGBD2,4,0.29238,0.29213,1,5232,0
FANK1,4,0.29246,0.29222,1,5233,0
CA6,4,0.2925,0.29226,1,5234,0
AFF4,4,0.29254,0.29231,1,5235,0
CLPP,4,0.29258,0.29236,1,5236,0
CCDC39,4,0.29262,0.2924,1,5237,0
TLR8,4,0.29274,0.29253,1,5238,0
IL2RB,4,0.29278,0.29257,1,5239,0
EPC1,4,0.2929,0.29269,1,5240,0
TBRG1,4,0.29298,0.29277,1,5241,0
LRRC40,4,0.29306,0.29286,1,5242,0
EMC3,4,0.2931,0.29289,1,5243,0
PADI2,4,0.29318,0.29297,1,5244,0
SLC25A31,4,0.29322,0.29301,1,5245,0
C1orf185,4,0.29328,0.29307,1,5246,0
NET1,4,0.29335,0.29312,1,5247,0
ATP6V0C,4,0.29341,0.29318,1,5248,0
DEFB112,4,0.29347,0.29323,1,5249,0
HNRNPA0,4,0.29351,0.29328,1,5250,0
SLC12A6,4,0.29355,0.29332,1,5251,0
FAM213A,4,0.29363,0.2934,1,5252,0
PDS5A,4,0.29371,0.29348,1,5253,0
KCNE4,4,0.29379,0.29354,1,5254,0
KIAA1551,4,0.29387,0.29363,1,5255,0
SSTR5,4,0.29391,0.29367,1,5256,0
PTPN9,4,0.29395,0.29372,1,5257,0
LPPR4,4,0.29407,0.29383,1,5258,0
ZNF142,4,0.29411,0.29387,1,5259,0
SIGLEC14,4,0.29417,0.29392,1,5261,0
IMPG2,4,0.29417,0.29392,1,5260,0
IL7R,4,0.29431,0.29407,1,5262,0
TCEAL8,4,0.29435,0.29412,1,5263,0
HMHB1,4,0.29439,0.29416,1,5264,0
FOXRED2,4,0.29443,0.2942,1,5265,0
OR1C1,4,0.29447,0.29424,1,5266,0
CUTC,4,0.29455,0.29431,1,5267,0
ZBTB8OS,4,0.29459,0.29436,1,5268,0
GNGT1,4,0.29463,0.2944,1,5269,0
PCDHGA3,4,0.29468,0.29443,1,5270,0
CCDC69,4,0.29472,0.29448,1,5271,0
MYH7,4,0.29476,0.29452,1,5272,0
SLC22A8,4,0.29484,0.29461,1,5273,0
WAS,4,0.29488,0.29465,1,5274,0
ZNF207,4,0.29492,0.2947,1,5275,0
KIF15,4,0.29496,0.29473,1,5276,0
CHDH,4,0.295,0.29478,1,5277,0
PTGR2,4,0.29504,0.29482,1,5278,0
VDAC3,4,0.29508,0.29485,1,5279,0
SLC4A1,4,0.2952,0.29498,1,5280,0
TIMM9,4,0.29524,0.29501,1,5281,0
TMPRSS11F,4,0.29536,0.29513,1,5282,0
ANKRD7,4,0.2954,0.29517,1,5283,0
IKBKB,4,0.29544,0.29521,1,5284,0
PAIP2B,4,0.29552,0.29529,1,5285,0
VWA1,4,0.2956,0.29537,1,5286,0
PRSS27,4,0.29568,0.29546,1,5287,0
AMT,4,0.29572,0.29549,1,5288,0
ASB15,4,0.2958,0.29556,1,5289,0
PLIN4,4,0.29584,0.2956,1,5290,0
MON1B,4,0.29588,0.29564,1,5291,0
LRRC75B,4,0.29592,0.29568,1,5292,0
S1PR1,4,0.296,0.29576,1,5293,0
PRR16,4,0.29606,0.29583,1,5295,0
MAPK8,4,0.29606,0.29583,1,5294,0
OR7C1,4,0.29612,0.29589,1,5296,0
PNLIPRP1,4,0.29618,0.29594,1,5297,0
TCTE3,4,0.29628,0.29604,1,5298,0
PNMA1,4,0.29637,0.29612,1,5299,0
ZNF812,4,0.29641,0.29616,1,5300,0
ADAM15,4,0.29647,0.29623,1,5302,0
MUC4,4,0.29647,0.29623,1,5301,0
BCLAF1,4,0.29653,0.29629,1,5303,0
C7orf43,4,0.29657,0.29633,1,5304,0
POLR3A,4,0.29661,0.29637,1,5305,0
CETP,4,0.29669,0.29645,1,5306,0
TAAR5,4,0.29675,0.2965,1,5307,0
CBX7,4,0.29681,0.29656,1,5308,0
ASTL,4,0.29685,0.29659,1,5309,0
NKX2-4,4,0.29689,0.29664,1,5310,0
GLYR1,4,0.29693,0.29667,1,5311,0
C2orf50,4,0.29701,0.29676,1,5312,0
ZNF662,4,0.29705,0.2968,1,5313,0
PELO,4,0.29709,0.29684,1,5314,0
VN1R2,4,0.29721,0.29696,1,5315,0
ATP13A4,4,0.29725,0.297,1,5316,0
SRM,4,0.29731,0.29706,1,5317,0
DENND3,4,0.29731,0.29706,1,5318,0
BCAS4,4,0.29737,0.29712,1,5319,0
DHRS4,4,0.29741,0.29716,1,5320,0
CUTA,4,0.29745,0.2972,1,5321,0
FAM153B,4,0.29749,0.29723,1,5322,0
PDILT,4,0.29757,0.29732,1,5323,0
TNFSF18,4,0.29763,0.29737,1,5324,0
PDLIM3,4,0.29773,0.29747,1,5325,0
DUSP2,4,0.29781,0.29756,1,5326,0
POLG,4,0.29785,0.2976,1,5327,0
LRRC74A,4,0.29789,0.29763,1,5328,0
BIVM-ERCC5,4,0.29797,0.29772,1,5329,0
LIPA,4,0.29801,0.29776,1,5330,0
TMEM150B,4,0.29809,0.29784,1,5331,0
FRAT2,4,0.29813,0.29788,1,5332,0
DNAJC25-GNG10,4,0.29817,0.29791,1,5333,0
T,4,0.29821,0.29795,1,5334,0
TMEM202,4,0.29837,0.2981,1,5335,0
KIAA1211L,4,0.29849,0.29822,1,5336,0
NFE2L3,4,0.29853,0.29826,1,5337,0
BCAP29,4,0.29857,0.2983,1,5338,0
RAET1L,4,0.29861,0.29833,1,5339,0
FAM189A1,4,0.29865,0.29838,1,5340,0
COX7B2,4,0.29869,0.29841,1,5341,0
PRSS48,4,0.29873,0.29846,1,5342,0
ADGRG6,4,0.29877,0.2985,1,5343,0
FNDC7,4,0.29889,0.29864,1,5344,0
WDR1,4,0.29889,0.29864,1,5346,0
ITIH2,4,0.29889,0.29864,1,5345,0
C22orf15,4,0.29905,0.29879,1,5347,0
C15orf48,4,0.29909,0.29883,1,5348,0
LACRT,4,0.29914,0.29887,1,5349,0
USP32,4,0.2992,0.29892,1,5350,0
TUBB6,4,0.2992,0.29892,1,5351,0
LOC100289561,4,0.2993,0.29901,1,5352,0
ZNF79,4,0.29934,0.29905,1,5353,0
CFAP46,4,0.29946,0.29918,1,5354,0
PSAPL1,4,0.29962,0.29933,1,5355,0
LOC100996634,4,0.29966,0.29937,1,5356,0
STX19,4,0.2997,0.29942,1,5357,0
CSNK2A1,4,0.29974,0.29946,1,5358,0
NSMCE4A,4,0.29978,0.2995,1,5359,0
HLA-A,4,0.29986,0.29958,1,5360,0
UCP2,4,0.2999,0.29962,1,5361,0
UBE2C,4,0.29994,0.29966,1,5362,0
ABHD10,4,0.29998,0.29969,1,5363,0
BCR,4,0.30006,0.29978,1,5364,0
POTED,4,0.3001,0.29981,1,5365,0
LRRC70,4,0.30014,0.29985,1,5366,0
OPN1LW,4,0.30018,0.2999,1,5367,0
SHISA7,4,0.30022,0.29994,1,5368,0
TRIM74,4,0.30026,0.29999,1,5369,0
SLC10A3,4,0.3003,0.30003,1,5370,0
UBE2U,4,0.30034,0.30008,1,5371,0
DNMBP,4,0.30038,0.30011,1,5372,0
FAM186A,4,0.30048,0.30023,1,5373,0
ATG4B,4,0.30054,0.30029,1,5374,0
MYO18B,4,0.30058,0.30033,1,5375,0
ERRFI1,4,0.30062,0.30038,1,5376,0
KCTD6,4,0.30066,0.30041,1,5377,0
TFB2M,4,0.3007,0.30045,1,5378,0
C5orf66,4,0.30074,0.30049,1,5379,0
CASC1,4,0.30078,0.30052,1,5380,0
CHORDC1,4,0.30082,0.30056,1,5381,0
CALM1,4,0.30086,0.30059,1,5382,0
FEZF1,4,0.30094,0.30068,1,5383,0
PELI3,4,0.30102,0.30076,1,5384,0
PTPRC,4,0.3011,0.30084,1,5385,0
UGT2B7,4,0.30114,0.30088,1,5386,0
NUDT16L1,4,0.30118,0.30092,1,5387,0
CRYGD,4,0.30122,0.30096,1,5388,0
PABPC3,4,0.30126,0.30099,1,5389,0
GUSB,4,0.3013,0.30104,1,5390,0
GLMP,4,0.30134,0.30108,1,5391,0
IST1,4,0.30138,0.30112,1,5392,0
STIM2,4,0.30142,0.30115,1,5393,0
CSF1R,4,0.30146,0.3012,1,5394,0
DHCR7,4,0.3015,0.30123,1,5395,0
CYP4F22,4,0.30158,0.30133,1,5396,0
HCLS1,4,0.30162,0.30137,1,5397,0
TPK1,4,0.30166,0.3014,1,5398,0
PRB1,4,0.30174,0.30149,1,5399,0
EME1,4,0.30178,0.30153,1,5400,0
TBC1D2B,4,0.30182,0.30157,1,5401,0
LRRC38,4,0.30186,0.30161,1,5402,0
GBP2,4,0.30194,0.30168,1,5403,0
AMY1A,4,0.30198,0.30172,1,5404,0
KCNA10,4,0.30202,0.30176,1,5405,0
SPAM1,4,0.30206,0.30179,1,5406,0
KLHL5,4,0.3021,0.30183,1,5407,0
GPX7,4,0.30214,0.30187,1,5408,0
NUP93,4,0.30218,0.30191,1,5409,0
SRGAP3,4,0.30224,0.30197,1,5410,0
GML,4,0.30224,0.30197,1,5411,0
F10,4,0.3023,0.30203,1,5412,0
MSANTD4,4,0.30234,0.30207,1,5413,0
ATAD5,4,0.30238,0.30211,1,5414,0
C19orf25,4,0.30242,0.30215,1,5415,0
C7orf60,4,0.30246,0.3022,1,5416,0
GAB2,4,0.3025,0.30224,1,5417,0
PSMA8,4,0.30254,0.30227,1,5418,0
PEBP4,4,0.3026,0.30232,1,5419,0
SPINT3,4,0.3026,0.30232,1,5420,0
NEIL2,4,0.30266,0.30238,1,5421,0
ARHGAP30,4,0.3027,0.30241,1,5422,0
TMEM41A,4,0.30274,0.30246,1,5423,0
TEX13B,4,0.30278,0.30249,1,5424,0
CREG1,4,0.30282,0.30253,1,5425,0
BBS2,4,0.30286,0.30258,1,5426,0
ADGRE5,4,0.30294,0.30266,1,5427,0
CYBRD1,4,0.30298,0.3027,1,5428,0
ANK3,4,0.30302,0.30274,1,5429,0
PREX1,4,0.30305,0.30277,1,5430,0
OR10J5,4,0.30309,0.30281,1,5431,0
ZHX2,4,0.30323,0.30297,1,5433,0
MSX2,4,0.30323,0.30297,1,5432,0
DOLPP1,4,0.30335,0.30308,1,5435,0
DEFB130,4,0.30335,0.30308,1,5434,0
FBXO33,4,0.30341,0.30314,1,5436,0
SNX29,4,0.30345,0.30318,1,5437,0
ST6GALNAC4,4,0.30349,0.30322,1,5438,0
ITLN1,4,0.30357,0.30329,1,5439,0
ITIH3,4,0.30361,0.30333,1,5440,0
MTERF1,4,0.30365,0.30337,1,5441,0
COPE,4,0.30373,0.30345,1,5442,0
ZNF492,4,0.30389,0.3036,1,5443,0
TAS2R50,4,0.30393,0.30363,1,5444,0
METTL21A,4,0.30397,0.30368,1,5445,0
OR10AG1,4,0.30401,0.30371,1,5446,0
ANAPC7,4,0.30413,0.30382,1,5447,0
PPIB,4,0.30417,0.30386,1,5448,0
IFNK,4,0.30425,0.30393,1,5449,0
OR1D2,4,0.30429,0.30398,1,5450,0
FAM71C,4,0.30433,0.30401,1,5451,0
KRTAP19-5,4,0.30437,0.30405,1,5452,0
RTN4RL1,4,0.30441,0.30409,1,5453,0
OGFOD1,4,0.30445,0.30412,1,5454,0
HOXA5,4,0.30453,0.3042,1,5455,0
PWP1,4,0.30457,0.30424,1,5456,0
FOXA1,4,0.30461,0.30427,1,5457,0
B4GALNT1,4,0.30465,0.30431,1,5458,0
PLCL2,4,0.30469,0.30434,1,5459,0
RAB11FIP5,4,0.30477,0.30443,1,5460,0
SMIM11,4,0.30481,0.30448,1,5461,0
TMEM138,4,0.30487,0.30455,1,5463,0
G3BP2,4,0.30487,0.30455,1,5462,0
GTF2A1L,4,0.30493,0.30462,1,5464,0
AMBP,4,0.30497,0.30466,1,5465,0
CCDC151,4,0.30505,0.30475,1,5466,0
UTF1,4,0.30515,0.30485,1,5467,0
MYCL,4,0.30521,0.3049,1,5468,0
HMGCLL1,4,0.30529,0.30498,1,5469,0
CLDN2,4,0.30533,0.30502,1,5470,0
OR2A42,4,0.30537,0.30507,1,5471,0
TAX1BP3,4,0.30545,0.30514,1,5472,0
CKMT1A,4,0.30549,0.30518,1,5473,0
SETD4,4,0.30553,0.30521,1,5474,0
SCN8A,4,0.30569,0.30538,1,5475,0
IFFO2,4,0.3058,0.3055,1,5476,0
HIST1H1B,4,0.30584,0.30554,1,5477,0
FTH1P18,4,0.30588,0.30557,1,5478,0
DZANK1,4,0.30592,0.30561,1,5479,0
ZBED3,4,0.30596,0.30565,1,5480,0
CCDC169-SOHLH2,4,0.306,0.30569,1,5481,0
MTA2,4,0.30604,0.30573,1,5482,0
AKR1B15,4,0.30612,0.3058,1,5483,0
METRN,4,0.30616,0.30584,1,5484,0
RALGAPA1,4,0.3062,0.30587,1,5485,0
KCNJ11,4,0.30624,0.3059,1,5486,0
LAMC3,4,0.30628,0.30594,1,5487,0
OR1B1,4,0.30632,0.30599,1,5488,0
SGCD,4,0.3064,0.30607,1,5489,0
ASXL3,4,0.30644,0.30612,1,5490,0
ZNF764,4,0.30652,0.30619,1,5491,0
AKT1S1,4,0.3066,0.30628,1,5492,0
PCDH9,4,0.30666,0.30634,1,5493,0
RHBDL3,4,0.30666,0.30634,1,5494,0
RNF175,4,0.30672,0.3064,1,5495,0
RTP5,4,0.30676,0.30644,1,5496,0
CCDC178,4,0.3068,0.30648,1,5497,0
BMP7,4,0.30684,0.30652,1,5498,0
KCNA1,4,0.30692,0.30661,1,5499,0
NTHL1,4,0.30696,0.30665,1,5500,0
ETV2,4,0.307,0.30669,1,5501,0
DEFB133,4,0.30708,0.30678,1,5502,0
TMED5,4,0.30712,0.30681,1,5503,0
TBX3,4,0.30716,0.30685,1,5504,0
DPP8,4,0.3072,0.30689,1,5505,0
FGFBP3,4,0.30724,0.30693,1,5506,0
C21orf91,4,0.30728,0.30696,1,5507,0
TFF1,4,0.30736,0.30704,1,5508,0
SYCE2,4,0.30751,0.3072,1,5509,0
WBP2NL,4,0.30755,0.30723,1,5510,0
ARHGAP15,4,0.30759,0.30727,1,5511,0
PROK2,4,0.30763,0.30731,1,5512,0
UBLCP1,4,0.30767,0.30735,1,5513,0
DACH1,4,0.30771,0.30739,1,5514,0
DEFB105A,4,0.30775,0.30743,1,5515,0
RERGL,4,0.30779,0.30746,1,5516,0
FAHD1,4,0.30783,0.3075,1,5517,0
YIPF7,4,0.30789,0.30756,1,5518,0
C15orf43,4,0.30795,0.30762,1,5519,0
CLEC17A,4,0.30801,0.30767,1,5521,0
PCDH12,4,0.30801,0.30767,1,5520,0
PLGRKT,4,0.30811,0.30777,1,5522,0
PACRG,4,0.30819,0.30784,1,5523,0
TAGAP,4,0.30823,0.30788,1,5524,0
CSHL1,4,0.30835,0.308,1,5525,0
TYW5,4,0.30839,0.30805,1,5526,0
CCDC65,4,0.30851,0.30817,1,5527,0
SMARCC1,4,0.30859,0.30825,1,5528,0
SRRT,4,0.30863,0.30828,1,5529,0
SEMA4C,4,0.30867,0.30832,1,5530,0
SLC35D1,4,0.30871,0.30836,1,5531,0
NUP62CL,4,0.30875,0.3084,1,5532,0
SOWAHC,4,0.30878,0.30843,1,5533,0
OPRL1,4,0.30882,0.30847,1,5534,0
PGM2L1,4,0.3089,0.30854,1,5535,0
PDXDC1,4,0.30894,0.30858,1,5536,0
LOC100129940,4,0.30898,0.30862,1,5537,0
MYO1F,4,0.30902,0.30867,1,5538,0
TSGA10,4,0.30906,0.30871,1,5539,0
SNRPB2,4,0.3091,0.30874,1,5540,0
ODF3,4,0.30914,0.30878,1,5541,0
GSK3B,4,0.30922,0.30885,1,5542,0
ABCB1,4,0.3093,0.30894,1,5543,0
MPZL3,4,0.30934,0.30898,1,5544,0
PRR20E,4,0.30938,0.30902,1,5545,0
ZFR2,4,0.30956,0.30921,1,5546,0
TMEM170B,4,0.30956,0.30921,1,5547,0
VPS45,4,0.30962,0.30927,1,5548,0
FAM150A,4,0.30966,0.30931,1,5549,0
VEGFB,4,0.3097,0.30935,1,5550,0
NDUFA12,4,0.30974,0.3094,1,5551,0
OR4N5,4,0.30978,0.30944,1,5552,0
PCDHA5,4,0.30982,0.30948,1,5553,0
C17orf77,4,0.30986,0.30952,1,5554,0
ACTBL2,4,0.30989,0.30956,1,5555,0
CCR10,4,0.30993,0.3096,1,5556,0
FKBP15,4,0.30997,0.30964,1,5557,0
TVP23B,4,0.31005,0.30972,1,5558,0
NAT1,4,0.31011,0.30978,1,5559,0
SLC8A1,4,0.31017,0.30983,1,5560,0
MRPS34,4,0.31021,0.30987,1,5561,0
BHMT,4,0.31025,0.3099,1,5562,0
FILIP1,4,0.31029,0.30994,1,5563,0
RSRC2,4,0.31037,0.31002,1,5564,0
PER2,4,0.31041,0.31006,1,5565,0
CEP78,4,0.31047,0.31012,1,5567,0
CXCL10,4,0.31047,0.31012,1,5566,0
ADK,4,0.31057,0.31023,1,5568,0
RLBP1,4,0.31061,0.31027,1,5569,0
MSRB3,4,0.31069,0.31035,1,5570,0
TMEM258,4,0.31079,0.31043,1,5572,0
